10.2948 	INFO 	Loaded monitor calibration from ['2025_06_30 14:54']
149.6110 	EXP 	black_screen: autoDraw = False
149.6110 	EXP 	text_cross: autoDraw = True
159.6112 	EXP 	text_cross: autoDraw = False
159.6112 	EXP 	text_cross: autoDraw = False
159.6112 	EXP 	string_prompt_disp: height = 0.17
159.6112 	EXP 	string_prompt_disp: height = 0.17
159.6112 	EXP 	string_prompt_disp: height = 0.17
159.6112 	EXP 	string_prompt_disp: text = 'v n r c p'
159.6112 	EXP 	string_prompt_disp: autoDraw = True
163.1112 	EXP 	string_prompt_disp: autoDraw = False
163.1112 	EXP 	string_prompt_disp: autoDraw = False
163.1112 	EXP 	blank_screen: autoDraw = True
166.6284 	INFO 	Keyboard events cleared
166.6279 	EXP 	blank_screen: autoDraw = False
166.6279 	EXP 	blank_screen: autoDraw = False
166.6279 	EXP 	key_response_disp: height = 0.18
166.6279 	EXP 	key_response_disp: height = 0.18
166.6279 	EXP 	key_response_disp: height = 0.18
166.6279 	EXP 	key_response_disp: text = 'q'
166.6279 	EXP 	key_response_disp: autoDraw = True
167.0137 	INFO 	Keyboard events cleared
167.0158 	DATA 	Keypress: period
167.0279 	EXP 	key_response_disp: autoDraw = False
167.0279 	EXP 	fb_disp: foreColor = <psychopy.colors.Color: white, alpha=1.0>
167.0279 	EXP 	fb_disp: text = 'feedback:\n✓ ✓ ✓ ✓ ✓ \n✓ ✓ ✕ ✓ ✕ '
167.0279 	EXP 	fb_break: height = 0.1
167.0279 	EXP 	fb_break: height = 0.1
167.0279 	EXP 	fb_break: height = 0.1
167.0279 	EXP 	fb_break: text = ''
167.0279 	EXP 	fb_disp: autoDraw = True
167.0279 	EXP 	fb_disp: autoDraw = False
167.0279 	EXP 	fb_break: autoDraw = True
167.0279 	EXP 	fb_break: autoDraw = False
167.0279 	EXP 	fb_disp: autoDraw = False
167.0279 	EXP 	fb_break: autoDraw = False
167.0279 	EXP 	text_countdown: autoDraw = False
167.0279 	EXP 	black_screen: autoDraw = True
168.6786 	EXP 	New trial (rep=11, index=0): <Trial 11 (0 in rep 11) data={'thisN': 11, 'thisTrialN': 0, 'thisRepN': 11}>
168.7112 	EXP 	black_screen: autoDraw = False
168.7112 	EXP 	black_screen: autoDraw = False
168.7112 	EXP 	text_cross: autoDraw = False
168.7112 	EXP 	string_prompt_disp: height = 0.17
168.7112 	EXP 	string_prompt_disp: height = 0.17
168.7112 	EXP 	string_prompt_disp: height = 0.17
168.7112 	EXP 	string_prompt_disp: text = 'o g f q y'
168.7112 	EXP 	string_prompt_disp: autoDraw = True
169.1461 	DATA 	Keypress: escape
169.2120 	EXP 	maintrial_sternberg: status = STOPPED
169.2279 	EXP 	string_prompt_disp: autoDraw = False
169.2281 	EXP 	maintrial_sternberg: status = STOPPED
169.2490 	INFO 	saved data to 'C:\\Users\\benlenet\\mstembci\\data/TT-TT-TTTT_maintrial_sternberg_2025-07-03_16h28.12.393.csv'
169.2499 	INFO 	saved data to C:\Users\benlenet\mstembci\data/TT-TT-TTTT_maintrial_sternberg_2025-07-03_16h28.12.393.psydat
